-8.429571087281424457e-01,6.365998945785229512e-01,7.620907295869459031e-01,-4.033613381777105822e-01,-6.921884152031614335e-01,-5.496460884767442323e-01,7.438341063993318958e-01,-4.083248752599344389e-01,-7.588960776773288064e-01,9.967385775862511732e-01,1.921262667666958635e-01,2.145886779215280538e-01,4.368027613075466387e-01,-3.107895764595107746e-01,-1.081147965173293729e-01,5.992135605979769242e-01,-3.225649332611677522e-01,-9.836213399625617360e-01,-3.214545953979281445e-01,6.316893348141884301e-01,8.669382334112719635e-01,9.707421585638146277e-01,5.926219447057137768e-02,8.092493262281106325e-01,3.354000663260481296e-01,-3.666347045216611367e-01,-5.485426655662715145e-01,5.300850324607873088e-01,-5.303690249002088741e-01,6.659976266025324776e-01,-7.292900843861339633e-01,-5.921503597696001764e-01,4.944961430272880043e-01,-4.266765564235115715e-02,3.404180314811893621e-02,4.876550489016940326e-01,2.444475622947745938e-02,9.504469983909499264e-01,7.399807555669757342e-01,3.038898632109133247e-01,-5.876716907061005912e-01,1.538133757529617507e-01,-2.320145209735778591e-02,-1.590332709710272907e-01,7.259604142292779283e-01,-3.046538862089842592e-01,-5.627039876098183235e-01,6.327315244998926724e-01,-8.876957327484440163e-02,6.140025114435432307e-01,7.536845613420360968e-01,-8.773939545975834031e-01,7.100213582329603090e-01,9.684327819382789748e-01,-8.261908982042671656e-01,3.324966394234344369e-01,7.750481292564526115e-02,4.965437573747344402e-01,-4.960459547284015724e-01,-8.635645253911427011e-01,5.446296191237835760e-02,-7.156051410319735906e-01,-3.428986013551270640e-01,9.565905127120427620e-01,-6.336729907762532754e-01,1.814410458986162600e-02,6.953591870504161054e-01,-4.668672347702925579e-02,3.986818148273464368e-01,-7.134739093246276198e-01,8.829997119549184426e-01,-3.344121928906438335e-01,-3.213599978380466959e-01,4.886908301758312312e-02,8.412127507938635951e-01,-7.116186020153485170e-02,-8.464267756122195729e-01,8.443744085640404740e-02,-5.347500879119981843e-01,-2.025617251351299053e-01,-2.519265515642983844e-01,-3.990078864242331269e-01,9.470435500579735821e-01,5.107267423202833667e-01,-7.446951476222567479e-01,-3.351013980480357923e-01,-8.488084371883056201e-02,7.841236536599375251e-01,8.187781685756508887e-01,4.155418571059990573e-01,-4.870845272669020454e-01,5.029801943315678064e-02,-3.689507199247842872e-01,-6.361433237702879273e-01,6.310596865967430524e-01,7.332546336570334722e-01,9.388498566779782672e-01,-2.471866669175162290e-01,9.761518701960721911e-01,8.501059252136757838e-01,-2.067311593074785264e-02,3.401372742062077625e-01,-1.020817931184839350e-01,4.437810284245315429e-01,-5.412260540614097226e-03,-5.291554318801033885e-01,-1.083343908649430642e-01,1.558653316464413130e-01,-1.019268948453873502e+00,8.690662444491049632e-01,3.354291333756320714e-01,-9.180065332106711606e-01,6.521561926766197836e-02,-1.679831352926132448e-02,1.132583099072463489e-01,6.378153588874928281e-02,-3.526665233855365011e-01,-4.275850798752329207e-01,3.467371652411847527e-01,1.146321428824724542e+00,1.044041733010659723e+00,-8.230012312010058784e-01,2.895695922269984068e-01,2.953095482108811232e-01,-6.854431688095937239e-03,6.649536634700875526e-01,1.344262220630775828e-01,8.240788365734922349e-01,8.336312904442383376e-01,-3.001913431422709722e-01,7.741967949152305239e-01,-3.583630511581647471e-01,2.441675926429086874e-01,4.504077945478029421e-01,-1.583155665310145566e-01,-4.289594789548567544e-01,-2.501155528896997771e-01,5.794681431894461721e-01,-8.185230298242982538e-01,5.295129762032008136e-01,-3.538192261734585120e-01,-1.592852690017045048e-01,6.387333581307071961e-01,4.517944683653151161e-01,-5.976373653325919300e-01,-6.516785141336051135e-02,-1.943449890739297747e-01,7.005194064378164609e-02,-8.475663900933112505e-01,-2.409628229502909780e-01,2.361253566018694516e-01,-2.298840106458273636e-01,5.481020643306959705e-01,2.433454579736530066e-01,1.796154444942527351e-01,3.942077329192208990e-01,-4.318636805303693871e-01,-5.201776831505561249e-02,1.276050275505317619e-02,-8.567892885538309911e-02,-6.885232703856782044e-02,-4.628952146536520762e-01,4.414233044436676745e-01,7.212592728013581533e-01,-4.611972481769371357e-01,1.518441967587891017e-01,-1.657991692455184352e-01,-8.751914332458866630e-01,-5.234621369660601431e-01,5.393800429723911716e-01,3.152052498705676387e-01,-1.755635001193728562e-01,-4.451108901351737840e-02,1.820239443543661129e-01,5.487644470272184938e-01,4.197978995307494743e-01,6.875656480507593704e-01,-2.381799142958121729e-01,7.490873632926787762e-01,5.728862903599701850e-01,4.624984305699156306e-01,2.427610279535749316e-01,-1.024795834642542314e-01,7.166908712912055668e-01,1.094115574438668581e+00,1.577723980437962734e-02,-8.434264521616319232e-01,7.734438522232298663e-01,-4.514557701435994996e-01,8.587323851512130846e-01,-5.103777182958295633e-01,-3.027809737883990215e-01,8.940433777029149764e-02,-5.023846156486539982e-01,-9.212734179003668755e-01,-6.483684904758481027e-01,-3.683809983454119363e-01,-7.787503905348341915e-02,-4.994597968272797561e-01,-8.881836033307375367e-01,-9.278204433584097410e-01,-1.512079126367936628e-02,-6.136081282711508544e-01,-1.590598067430342710e-01,2.853034638434514547e-01,-1.113061941296071167e+00,5.894507345118936703e-01,-1.016629713266882895e+00,1.016919099310032548e+00,2.172840379228914154e-01,5.050373524454930818e-01,3.920346471816580913e-01,-2.400669730043803185e-01,7.604784487895829281e-01,-2.519555399915245353e-01,6.830433440971493964e-01,6.118674674044273232e-01,-7.013315337109018999e-02,8.019320225766847221e-01,4.994389783664406890e-01,9.246037858049304115e-01,-3.646519090079059500e-01,7.828995925553862145e-01,2.529173097144630233e-01,-9.063571010525467431e-01,-6.354909425543506796e-01,-5.502572109155953184e-01,8.567434872934239776e-01,-8.815361424230293563e-01,-7.488177545703461613e-01,-4.768602057273710892e-01,-6.655223109800553205e-01,3.619064850277000644e-01,1.717307475449249832e-01,-4.507465499142348508e-01,-2.718823939053323716e-02,-9.195259130765905120e-02,-7.604732518859651513e-01,-3.082686888878120035e-01,1.030169027060613279e-01,7.480058796878913396e-01,2.156287318182022184e-01,7.255126993356496579e-01,-8.597378068479293312e-01,2.145889015399727595e-01,9.070588614607700828e-01,-1.791657477503455498e-01,5.395108331240751065e-01,9.617051308942776711e-01,-2.199596428058830933e-01,-6.432239830639521205e-01,5.828913168437256376e-01,-2.797854406810821315e-01,-3.103285500722626766e-01,-7.675185591680896979e-02,7.303250594849007848e-01,6.228111033809852204e-01,-2.133153784993830349e-01,7.688270953047081635e-01,-1.094571408458078876e+00,5.836776648157255831e-01,-8.482090454987106787e-01,-4.501388781197427913e-01,-1.119368791504002703e+00,-3.617414839654372605e-01,1.277680133811408963e-02,4.266552037115479978e-02,1.130372674589072313e+00,4.745720186324328127e-01,-1.322366471263112520e-01,3.615024165924345945e-01,8.408972301763069090e-01,6.422928227339545770e-02,9.797585464006310918e-01,-1.670466649756767175e-01,2.193625451604205856e-01,1.730563094493445253e-01,-7.872498864166721511e-01,7.604317855201575549e-01,-4.192046269536382486e-01,1.437953650329936439e-01,1.401748313560571002e-01,4.096143372697474971e-01,-1.932233753237135310e-01,6.174213753697656293e-02,-9.191345134471901046e-01,-7.865335816547148751e-01,3.900261648245900159e-01,-7.252199817308956353e-01,-1.002739988985681174e+00,-8.809558550448076675e-02,-2.125450126690913433e-01,-5.430631676509448669e-01,-3.462323041069578222e-01,-4.296314158204590783e-02,2.969647533148386809e-02,-4.529740895935188139e-01,9.941649835517450962e-01,6.787249987937402640e-01,4.661655271608714513e-01,-3.327122626073251294e-02,-5.889167666069365925e-01,7.509945481063536876e-01,6.845738611447147459e-01,-3.492529040307600918e-01,-5.344098857986671058e-01,3.631304008758286517e-01,7.305462762003299693e-01,9.896101397170602443e-01,6.825327957509343957e-01,7.109229863628120372e-01,4.014788978842011580e-01,-7.861775879480430440e-01,4.237211180939439714e-01,-4.837110475446763647e-01,-4.061002923472487036e-01,-6.081627832658382804e-01,9.371897874868728717e-02,-2.752880438455833634e-01,-1.612590518021069785e-01,-5.817135345577412187e-01,5.044831530273220510e-01,-1.228841217004589953e-01,3.915839816641695365e-02,6.000129841681354215e-01,-6.678161544840631736e-01,4.305570240929211256e-01,3.116450494954832728e-01,5.617257354777967227e-02,5.759195869277051322e-02,-7.112910260330158607e-01,-7.113336463501906959e-01,3.998613851483606152e-01,-5.312358510121887312e-01,7.917020473550829829e-01,-5.811239067419543547e-01,-6.646070783877708887e-01,4.174976165449018617e-01,-8.392209325601333036e-01,3.386921237831814757e-01,4.012591559463108415e-01,6.527915697608224210e-01,-4.011088715554825823e-01,2.481993407146246833e-01,-2.948852410186264539e-01,-5.613388302473367730e-01,-3.369246797779449354e-01,-8.537498969071354304e-01,4.748513552163856066e-01,8.583004907728869481e-01,-2.726056018382632673e-01,7.947056629563887808e-01,3.477937141487035255e-01,4.872151007431570896e-02,2.577930334376542509e-01,-3.772421612951019076e-01,2.845259762212190013e-01,3.802117268841025965e-01,7.590563892314712291e-01,-4.203496936960836039e-01,4.135815391631598170e-01,-7.338126890708206451e-01,-1.817586772035597042e-01,6.014671645527749355e-01,-4.863344978733575297e-01,8.888329956679913435e-01,-9.227016776198009307e-01,-3.309502743272547676e-01,-7.922023675509028973e-01,6.155194279934386170e-01,-9.954095650433493203e-01,-4.520956236636222703e-01,-1.014350306364740495e-01,4.955603164651585790e-01,7.431634068984791508e-01,-9.829515998398169474e-01,5.314952200220874889e-01,-3.246890594075748093e-01,-1.203197890429767297e-01,3.598758732852649356e-01,-2.264574711203247992e-01,-2.298490480467696995e-01,3.617766946337148126e-01,9.486866268492319954e-01,-8.787730859434426112e-01,3.522655381574358452e-02,-1.965381250967905835e-01,5.942030471055487206e-01,3.928708398863055007e-01,5.919292966365941044e-01,1.876096247897534597e-01,2.158667948348580445e-02,-2.916427479022442593e-01,6.961610028273546025e-02,-8.578986706452556010e-01,-4.126904092228447229e-01,-6.083212337880137266e-01,-7.409649163079594647e-01,8.322971593288538417e-01,-3.918587561736430747e-02,-5.876500062386510459e-01,-6.172824431490113728e-01,-2.981644941636443225e-01,-8.775520699997261254e-01,-1.876357567816979710e-01,3.388977523217515664e-01,9.618860466126103459e-01,-2.400676347656676424e-01,-1.481108641491324096e-01,7.056751284932842871e-01,6.469301303528414149e-01,-1.824552025183835691e-01,6.057035552526521816e-01,5.563996585019872487e-01,-7.462873749690703828e-01,4.160769602635778219e-01,-8.687578922187824126e-01,3.481190314624858506e-01,7.965369621795551636e-01,5.079642527670217289e-01,-5.872595713732229328e-01,9.677667101162059637e-01,-9.376227391341649398e-01,-8.323521673284831612e-01,3.962557353291901174e-01,-1.087049740495676931e+00,-9.328095863446786984e-01,-8.131643290982414340e-01,7.718034936571874782e-01,3.244697889367794685e-01,1.853696879743133852e-01,8.307294080280284987e-02,4.287777187966573256e-01,-4.140638320305294329e-01,9.561895836131115156e-02,6.282536058653601652e-01,-3.460285171977255936e-01,-3.339146821995814252e-01,-5.642077079883379281e-02,2.200205643509788381e-02,-5.764360110057376030e-01,5.434010310946996158e-01,6.693465111223630137e-02,-2.499277260163118020e-01,-1.755299565185713395e-01,-5.456601206313598240e-01,1.698828254207384314e-01,-3.441456537266260884e-01,-8.278207853214849532e-01,-2.579613873954880177e-01,3.907539728418857328e-01,-6.582395758605398273e-01,5.679079671537081708e-01,-7.582898070910613075e-01,-6.735458897331764172e-01,-4.596242172280810556e-01,-9.306254882457477562e-01,-9.691604055330921286e-01,-3.189969520826090310e-01,7.767592550635921134e-01,-2.153681257212689548e-01,3.375932227975932398e-01,-7.929490491647818162e-01,-4.853267531597391105e-01,-4.661988671434131315e-01,-6.247845285308354368e-01,-5.758957663762009904e-01,-2.005963814988802330e-01,-1.382576932919582155e-02,-1.362137137119962260e-01,1.146416713451894331e-01,6.893407013113652670e-01,5.624577938245290953e-01,4.182049011634804137e-01,-6.222329895066572858e-01,1.502520205094904360e-01,-3.327913201779759134e-01,7.861084867436881618e-01,-6.183715405051423142e-01,8.260492571946552454e-02,-9.127811357315875895e-01,1.909138113167350159e-01,-3.682914788480988744e-01,-1.128175471621356118e+00,-1.166698332110949421e+00,2.948038594450474448e-01,-7.187577667805716830e-01,8.731681008449107551e-02,-7.616446078486556193e-01,2.950537368361511037e-02,5.011509486659639911e-01,-1.816337540862551225e-01,7.392347761206136125e-01,3.569765405230562738e-02,3.025249788204294465e-01,3.093236127312946060e-01,4.583341882651997823e-01,-3.670051808444306785e-01,-5.169699872057901269e-01,-6.854755527868288123e-01,2.486497179061076812e-01,-7.930969823872138225e-01,1.167155133505252823e-01,1.082183450386789564e-01,4.063806254839565368e-01,-9.120477829622134491e-01,-3.147474340372880541e-01,7.228060462121187468e-01,-1.848446565243716533e-01,-5.442195849257840390e-01,4.433914762808063847e-01,-3.462093978959213114e-01,-1.175807861185334202e+00,-4.426674315345030530e-01,-8.021256609342437560e-01,-9.678493089071507072e-01,-7.400295374001268911e-01,1.982160333593766810e-01,-1.071337307302247410e+00,-9.334923838322868317e-01,8.968715803533251762e-02,-4.658198451577236221e-01,4.416560620520689762e-01,-5.820448373911216722e-01,-5.075288631071098733e-01,6.285235836662658171e-01,6.370903743094080696e-01,-3.933106832213302817e-01,3.696147587210045216e-01,-6.796251496801116732e-01,7.533064278702416017e-01,9.295339994702583875e-02,-1.058056204908707776e-01,4.371393115375329930e-01,2.981853686555364577e-02,-1.028157668547306169e+00,2.461917521973867318e-01,-1.893273463936021028e-01,-2.476253913359124370e-01,5.035926516502385875e-01,1.013189927662368067e-01,-1.072384519082447918e+00,-7.801493529119565284e-01,-3.326199306351392271e-01,-4.085252210883719703e-01,2.517385985882386046e-01,2.653099938669816193e-01,3.981544117192038490e-01,-5.976253397368386233e-01,-3.368451693692867677e-01,8.397373679609032582e-02,1.737608678221511660e-01,-6.337754627865401780e-01,-3.834566654786553119e-01,2.781516813312023273e-01,1.118478481928228963e-01,2.102300253796627882e-01,-6.616171645864041828e-01,-5.893675706195199426e-01,-1.276444586489075272e-01,-6.159785927918226545e-01,-5.318026879942815421e-01,-7.523264948748594749e-01,-8.115262498734772123e-01,3.007825008568978942e-01,-5.724047545312734853e-01,-4.075335428332143572e-01,-1.080001023661380843e+00,-8.913328798980789669e-01,-1.823069633113580945e-01,5.774974842210153225e-01,5.918572236289068589e-03,1.842671680971076642e-01,-6.142683230592020927e-01,3.005819487023051462e-01,-5.402725979384542798e-01,-5.521526932474286609e-01,-5.007382640923151440e-01,-6.301219947019544021e-01,8.712558663505105550e-01,-1.126967089586964482e-01,-1.427188349004020751e-01,-5.375896470165681951e-01,-1.007127550909728830e+00,-3.471653967917665007e-01,-6.619277037760830096e-01,9.126683596945415200e-01,-9.668566653653732912e-01,7.543478242286674185e-01,-5.049068761889761170e-01,-3.451857674431664524e-02,-3.016487201875029944e-01,3.671029456324457207e-01,-6.651798634622166917e-01,-6.967131293480703924e-01,7.706036177926095521e-01,-5.749481190222343052e-01,3.580234484547786811e-01,3.244521050238188820e-01,-1.906278993749191686e-01,4.053729398871279699e-01,-1.947410730986010308e-01,-3.790896684394288729e-01,-5.960012581797766718e-01,-3.329659477696192971e-01,5.789843002586296805e-01,-1.423129873416331126e-01,-9.228615430722036939e-01,6.724649624475848020e-01,3.581568442706101751e-01,2.690548427981008794e-01,7.037207080280157845e-01,8.796298752312206037e-01,-7.046099355066109959e-01,4.574844532013811471e-01,-1.444595465936585887e-01,9.370695765563393786e-01,6.918573398753007364e-01,-1.338383715993487766e-01,2.220637682584576944e-01,5.296793963350461265e-01,-9.377102088620794529e-01,-9.594127173549089893e-02,-6.315221288466913441e-01,3.538597168960417871e-01,-5.093878337680931567e-01,-2.558465324774793492e-01,3.737062200830535419e-01,4.021363340954866028e-01,-6.642823867552896111e-01,5.690279374016945502e-01,-2.044282557067203521e-01,6.257317152083811118e-01,-8.463429406782572162e-01,-5.734641240099920267e-01,2.097623405632552673e-01,-6.927366572488209417e-01,-7.176151198254826502e-02,-4.140342544697669935e-01,-7.867121421829297023e-02,-6.221907309674855613e-01,3.663219211345933313e-01,-1.220277760615551127e-01,-4.781544592608197308e-01,1.941602988237022334e-02,-3.337116979252073290e-01,-4.982780194945982122e-01,-2.188435823409036127e-02,1.993313952297672692e-02,2.011492805236959197e-02,-5.790110538304564791e-01,6.562301117741585754e-01,3.890213129727072006e-01,3.288764387472882245e-01,-5.812297975441013120e-01,-8.647942647466527744e-01,-7.376037320261661367e-01,-5.825351971050788391e-01,6.038178168915843136e-01,1.713582639191325863e-01,1.294237429325966783e-02,-3.721845245823889314e-01,-4.335311268583286748e-01,3.014454841506442745e-02,-3.480013040290101389e-01,-1.198755539704380035e-01,6.215844681279500961e-01,-6.333435689847095595e-01,-9.217253043394815215e-01,-7.970937067855127234e-01,-8.709774947134566458e-01,4.550270558544733390e-02,-8.792727073052732933e-01,9.716812648231500926e-01,-2.942501721063415787e-01,-7.501092382489317201e-01,7.042824854274511992e-01,6.779091682558946452e-01,-8.749262881818737903e-01,7.864943286147122459e-01,-8.263776270073748265e-01,1.084688467219226127e-01,7.512167815964712614e-02,-5.119702132305561371e-01,7.280149868586579531e-01,-3.717681066526215550e-01,1.372284886825257400e-01,-3.907917843908471078e-01,-1.816968896347851969e-01,5.415642929624545632e-01,-5.016991097047978077e-01,5.044559427869540480e-01,-5.194890128962291742e-01,-4.933478551115503818e-01,-6.780683716502929892e-01,-2.865442226133947390e-01,3.561220094799653069e-01,-4.339585158095217721e-01,7.647523527721640235e-01,1.918081148383179446e-01,-2.331005568426334218e-01,4.569162470180263003e-01,-9.533375575181809447e-01,9.093628814063807742e-01,9.238079527310567585e-01,-3.941230355320742285e-01,2.099128410757522267e-01,-4.428966091122807369e-01,5.861364217181872505e-01,3.087075866574513494e-01,-7.292618831460017104e-01,-4.746105777412619464e-02,3.667358887218770680e-01,-3.231363171700709497e-02,-3.675402939353722975e-01,4.930089008492721803e-01,-3.767306521921694462e-01,-9.444850085991763899e-01,-2.808855194610484010e-02,3.173633134813548806e-01,-8.197208613786084730e-02,-4.602115882511023659e-01,-8.921871678553924268e-01,-9.767924617014740463e-01,4.109644734044974324e-01,8.943120539394236457e-02,1.390922629527261978e-01,9.438038542713249601e-01,-2.833016453547507751e-01,-1.616281516581350997e-01,4.413483946013658371e-02,7.426325549590050423e-01,-5.160590795041017920e-01,1.956845531258701587e-01,6.548721791492134736e-01,-7.880897489146525270e-02,-3.845505205483166211e-01,3.732015672838565057e-01,-9.297421243879949726e-01,1.538766138352275770e-01,-1.286912784111907126e-01,-9.436572571843311330e-01,-5.543274021083082204e-01,5.325944337173291743e-01,6.523478081271937290e-01,1.785950813989664876e-01,5.393838770851927533e-01,-8.158843496843808385e-01,1.130370569643282114e-01,5.386736708803045726e-02,-7.451729653505265727e-01,8.962223869205337978e-01,-9.752866317760199022e-02,-4.457875369622684159e-01,-1.297700181129597397e-01,-4.139945092630794576e-01,4.789047590485691064e-01,7.438632075500661855e-02,3.352218221485412375e-01,7.727737633364530900e-01,-9.263371443520279636e-01,-7.366351537179881559e-01,2.644094544862163887e-01,-9.648523266519041242e-01,-4.068210248406469165e-01,1.469612919318326327e-01,9.733339965798234461e-01,-3.298164756974346634e-01,4.356275407834649949e-01,8.158865210868891660e-02,3.959408085993216253e-01,5.952106021243035450e-01,-4.896208274183362907e-01,-3.808385098878915298e-01,-2.291141370366691909e-01,-6.649937254761588701e-01,-7.227206795590666033e-01,8.194497656820602938e-01,-4.310675000549262226e-01,6.547598406876176114e-01,-9.524475871339723732e-01,-6.177541119336718012e-01,3.335271608784975417e-01,-5.250319449740745714e-01
